,purchase_bins_encoded,weekday_encoded,email_text_encoded,email_version_encoded,user_country_encoded,hour
93583,3,2,1,1,0,9
17593,0,3,1,0,0,2
70166,3,2,0,1,0,6
63653,0,6,0,1,1,12
60302,3,4,0,1,0,4
59429,0,0,0,0,0,9
95532,0,3,0,0,0,6
52066,0,2,1,0,2,8
39564,0,0,0,1,0,20
55344,0,4,1,1,0,2
99297,0,1,1,0,0,4
88275,0,3,1,1,0,8
49476,0,3,1,1,0,11
38311,0,1,0,0,0,2
43046,3,2,1,1,0,14
41630,0,6,0,0,0,5
44753,0,6,0,0,1,4
99044,0,6,1,0,3,14
4471,3,2,1,1,3,13
19808,0,2,1,0,0,7
27462,0,1,1,0,0,1
7489,3,4,1,0,2,9
60102,0,5,0,0,2,4
82752,1,4,0,1,0,3
74242,0,1,0,0,1,8
74887,0,0,0,1,3,8
42517,0,1,0,1,3,3
86281,3,1,0,0,1,8
83440,3,2,0,1,1,11
36759,3,2,0,1,1,4
1590,0,4,0,0,0,6
9342,0,6,0,0,0,12
83320,0,0,0,1,0,15
67145,0,4,0,0,3,4
81251,0,5,1,0,1,3
90561,0,2,1,0,0,7
25895,3,2,0,1,0,9
86527,0,2,1,0,0,14
89992,3,1,1,1,0,6
21715,0,4,1,0,1,11
12962,3,5,0,0,0,4
90713,0,1,1,1,1,11
32111,3,5,1,0,0,13
21899,0,0,0,1,0,7
68770,0,0,1,0,0,9
17241,0,5,1,0,1,8
58047,0,6,0,1,0,8
49224,0,1,0,1,0,7
81524,3,4,1,0,2,5
67199,3,0,1,0,0,7
67501,0,1,0,0,2,18
28145,0,5,0,1,1,8
19896,3,1,1,0,1,17
93520,0,6,1,0,0,12
44560,0,2,1,1,0,6
74723,0,0,1,1,3,16
93757,3,3,0,0,1,9
890,0,4,0,0,1,10
22609,0,1,1,1,0,14
15279,0,0,0,0,0,4
6397,3,3,1,0,0,2
52357,0,6,0,0,1,8
36007,0,2,1,0,0,3
34355,0,5,1,1,3,12
73264,0,3,1,1,0,1
61923,3,1,0,0,1,4
20268,3,5,0,0,0,17
48101,0,3,1,0,0,8
76151,3,0,0,0,1,5
72934,3,0,0,1,1,15
11149,0,0,1,1,0,8
37032,3,4,0,0,0,8
30533,3,2,1,0,0,5
96942,0,5,1,0,1,8
91551,0,3,0,1,0,14
89411,0,1,0,1,0,8
2594,3,6,1,0,0,2
36186,0,0,0,0,1,8
29599,0,5,0,0,3,6
57597,0,6,0,0,1,8
59387,3,3,1,1,0,11
31549,3,4,0,1,0,8
32998,0,2,1,1,0,8
69486,0,6,0,0,0,9
91236,3,2,0,1,1,13
65919,0,1,1,0,1,2
61426,3,1,1,0,0,4
33286,0,3,0,0,0,10
38990,3,3,1,1,0,5
49206,0,6,1,1,1,11
16617,0,1,0,0,3,17
60700,0,4,0,0,0,8
41067,0,0,0,0,0,10
31032,0,4,1,0,0,13
82308,0,4,1,0,0,10
57861,0,0,1,0,0,13
37434,3,2,0,0,1,7
13991,0,6,0,0,0,8
51014,0,1,0,0,0,10
61425,0,6,0,1,1,15
54862,0,0,1,0,0,7
33941,0,2,1,0,0,2
59010,0,4,0,1,2,9
57090,0,5,1,0,0,5
31556,0,4,1,0,0,15
95667,3,6,0,0,0,2
27599,3,1,1,1,0,3
7331,0,5,0,1,2,2
98192,3,3,1,1,1,18
89708,0,2,1,1,2,11
22096,0,3,1,0,3,2
28797,3,2,0,0,1,18
43450,0,3,0,0,0,12
79546,0,2,1,1,2,8
78213,0,4,1,1,0,7
84112,0,3,0,1,0,9
10896,0,3,1,1,0,8
44959,0,5,0,0,1,10
61011,0,6,0,0,3,1
56130,0,2,0,0,0,6
6845,1,1,1,0,0,8
57377,0,4,1,1,0,1
35616,0,5,0,1,3,3
41341,0,2,0,0,0,10
35696,0,5,1,1,0,1
32593,0,0,0,0,0,9
72609,0,5,1,1,0,11
13954,0,4,1,0,0,14
25041,0,2,0,0,2,10
23517,0,1,1,0,0,18
80058,0,4,0,1,0,9
85880,3,1,0,0,1,8
19885,0,3,1,1,0,8
47213,3,5,0,0,1,5
68653,0,5,1,0,0,14
35835,3,1,1,0,0,8
71503,0,4,0,0,0,2
24052,0,1,1,0,0,15
19056,0,2,1,1,1,13
72272,3,0,1,0,0,8
50525,0,4,1,1,0,5
65655,0,5,1,1,0,6
42233,3,0,1,1,0,3
29990,0,6,0,0,0,4
87303,0,6,0,0,0,11
75523,0,6,1,1,0,2
5593,0,2,1,0,0,9
57173,0,3,1,1,2,11
21928,0,2,1,1,1,8
24316,0,5,0,1,1,12
40154,0,5,1,1,0,11
13886,3,4,0,0,0,8
74885,0,0,1,1,0,6
35388,0,0,0,1,0,3
56165,3,4,0,0,0,9
23448,0,4,1,1,1,6
89311,1,4,1,1,0,5
99064,0,1,1,0,0,3
45159,0,5,1,1,0,4
71154,0,3,0,0,0,5
99695,0,2,1,0,1,15
39919,0,3,1,0,0,7
84152,0,0,0,1,0,5
24481,0,5,1,0,3,11
78410,0,0,1,1,0,8
78194,0,3,0,1,1,4
28311,0,1,0,1,0,12
8864,0,1,1,1,1,7
46745,0,3,1,1,3,10
40474,0,4,1,0,0,6
59346,0,1,0,1,3,7
21502,0,0,0,0,0,21
99425,0,6,0,0,0,8
42124,3,5,1,1,0,10
53666,0,5,1,0,0,5
10759,0,5,0,1,1,17
11731,3,4,1,0,3,7
9256,0,1,1,0,1,14
44120,0,6,0,0,3,4
25632,0,2,1,1,0,5
13975,1,0,1,0,1,11
31235,1,0,0,1,1,3
80420,0,6,1,0,3,7
88393,0,0,1,0,2,11
82051,3,1,1,0,1,7
37074,0,5,1,0,0,3
4441,0,4,0,0,0,4
66475,0,1,0,0,0,8
26241,0,2,0,0,0,13
33102,0,4,0,0,0,11
62052,1,2,0,0,1,9
15264,0,3,1,1,0,4
71734,0,2,1,1,0,7
21703,3,1,1,0,0,6
34611,0,5,1,1,0,8
23473,0,0,0,1,0,6
6587,0,1,0,0,2,12
55563,0,0,0,1,0,16
70236,0,1,1,1,0,8
56348,3,2,1,0,0,10
58448,0,1,1,0,0,9
74201,0,4,1,0,1,16
24985,0,2,0,0,0,8
81271,0,4,1,1,0,19
54966,0,3,1,1,0,13
50430,0,3,0,1,3,11
35481,0,1,0,1,3,4
17730,0,4,1,0,0,5
39995,0,5,1,0,2,9
27155,3,1,0,1,2,9
92271,3,2,0,1,0,10
425,3,2,0,1,2,1
50852,3,1,0,0,0,6
32820,0,3,0,0,0,4
73584,0,5,0,1,1,8
5484,0,1,1,0,0,6
3910,0,1,1,1,3,8
40794,0,4,0,0,1,8
84013,0,2,1,1,1,5
87892,0,5,0,1,0,13
21755,1,5,1,1,1,6
28748,0,5,1,0,1,12
44638,3,0,1,1,0,4
9921,3,5,0,0,2,12
2074,0,6,0,0,2,7
42847,0,3,1,1,0,16
83769,0,0,1,0,0,19
1521,0,3,0,1,0,3
33761,3,0,0,1,1,7
35500,3,4,0,0,1,11
2383,3,1,1,1,0,7
13518,0,1,1,1,0,2
888,0,4,0,1,0,8
3190,0,1,1,1,0,8
72540,0,5,0,0,2,17
32974,0,3,1,0,0,13
69319,0,3,1,1,0,6
22425,0,0,1,0,1,13
79088,0,3,1,0,0,18
66235,0,5,0,1,0,10
418,0,3,0,1,0,11
57028,3,5,1,1,2,6
81303,0,4,0,1,0,6
52738,0,3,1,0,0,5
2548,0,0,1,1,0,5
41099,0,2,1,0,1,6
20345,3,5,1,0,0,7
34349,0,3,0,0,2,10
1027,0,5,1,0,0,11
76813,0,0,1,0,1,4
51386,0,2,0,1,0,7
62349,0,6,0,0,0,9
61202,0,0,0,0,2,12
4468,0,3,0,1,0,12
65262,0,5,0,0,0,10
3182,0,5,1,1,0,17
87326,0,5,0,1,0,12
56041,0,2,0,1,0,11
9450,3,3,1,1,2,7
6080,0,2,1,1,2,12
8758,3,4,1,1,0,6
40647,0,3,0,0,0,10
93789,0,3,0,0,1,17
96547,1,0,0,0,0,11
51510,3,1,0,0,1,9
81102,0,0,1,0,0,7
58816,0,1,0,0,0,4
71652,3,1,0,1,0,9
72896,0,2,1,1,1,3
29194,0,6,0,1,1,7
81009,3,5,0,0,0,11
45723,0,6,0,0,3,7
21870,0,3,0,0,0,3
40986,0,5,1,0,2,18
2401,0,2,1,1,1,3
62795,0,5,1,0,3,7
93832,3,2,1,0,0,19
8621,3,4,1,1,2,7
14594,0,5,1,1,0,7
96130,3,5,0,1,1,9
66355,0,4,1,1,0,8
56485,3,3,0,1,2,14
24964,0,2,0,1,1,4
37105,3,1,1,1,0,12
68955,0,2,1,0,0,4
13586,1,6,1,0,1,6
42968,0,6,1,0,0,6
79243,3,1,0,1,0,8
47614,0,5,0,0,0,16
6539,3,1,0,1,0,11
93226,0,2,1,0,2,7
23581,3,1,1,0,1,2
57684,0,5,1,1,0,1
58384,0,1,1,1,0,3
38176,3,2,1,1,0,10
78239,3,5,1,0,0,10
34480,3,2,1,0,3,14
91453,3,5,0,1,2,6
80329,0,3,1,1,0,6
61954,0,0,1,1,0,5
64718,0,4,0,1,0,7
84126,0,3,1,1,0,14
28867,0,2,0,0,1,11
4204,0,4,1,0,0,13
79482,0,5,1,1,0,5
75310,0,1,1,0,3,4
34829,0,0,0,1,0,11
73898,3,3,0,0,3,11
30838,1,4,0,1,0,4
14918,3,5,1,1,3,5
94697,0,1,1,0,0,18
14387,0,1,0,1,0,7
63251,0,4,0,0,0,5
33865,0,1,0,1,0,12
75063,0,3,1,0,0,9
29896,3,6,0,0,2,9
60803,3,4,1,1,1,10
20317,0,2,0,0,1,3
8328,0,3,1,0,0,4
32250,0,2,1,1,0,12
12722,3,6,0,0,0,9
74651,0,5,0,0,3,9
22229,0,3,0,0,1,4
70689,0,2,1,0,0,14
97588,0,2,1,1,1,8
72095,3,6,1,0,2,7
62885,0,5,0,1,0,6
6288,0,1,1,1,0,6
41425,0,2,0,1,3,2
93410,0,6,1,0,0,10
95654,0,3,1,1,2,3
43966,0,5,0,0,0,12
26192,0,1,0,0,1,14
10000,0,3,0,1,0,13
25093,0,0,1,1,0,10
95716,0,4,0,1,0,10
97484,0,1,0,1,1,12
52137,0,1,0,1,0,5
74013,3,4,1,1,0,18
58624,0,0,1,1,0,17
40688,3,2,1,0,2,12
7735,0,0,0,0,1,3
53937,3,4,1,1,0,10
48317,0,3,0,1,0,3
41740,0,3,0,1,0,4
71771,3,3,1,1,0,7
68753,0,2,1,1,0,3
39730,0,3,1,0,1,6
46760,0,4,0,1,0,2
65208,3,2,1,0,0,12
89380,3,6,1,1,0,14
23471,0,2,0,0,0,14
72387,3,2,0,0,0,1
4714,0,4,0,0,0,9
80356,3,1,1,0,0,4
55020,0,4,1,1,1,14
64017,3,0,1,0,1,23
38140,0,4,1,1,0,2
43327,0,4,0,1,1,10
26549,3,0,1,0,0,9
35596,0,5,1,0,3,6
8524,0,2,1,0,0,9
85328,0,4,1,1,0,9
9665,0,1,1,1,1,14
15542,0,0,0,1,1,5
98066,0,0,1,0,3,9
48126,0,6,1,0,1,6
67720,3,3,1,0,3,22
72513,3,2,0,0,2,7
78613,0,2,1,1,1,7
34969,0,4,1,0,0,5
85678,0,4,0,0,1,10
65532,3,1,1,0,2,17
8338,0,3,1,1,0,11
40829,0,6,1,0,0,10
43771,0,4,1,0,1,12
61184,0,2,1,1,3,11
88773,0,6,1,1,0,9
68283,0,2,1,0,0,5
10405,0,2,1,1,0,6
41229,0,3,0,1,0,16
44207,0,6,1,1,0,5
62191,1,3,0,0,0,10
64227,0,0,0,0,0,13
86322,0,4,1,0,0,6
32990,0,0,1,0,0,16
77293,0,0,1,0,0,13
41192,3,0,0,0,0,16
87176,3,4,1,1,1,7
84610,1,5,0,1,0,1
43854,3,3,1,1,0,8
11970,3,0,1,1,0,8
48676,0,6,1,1,0,16
97276,0,3,0,0,2,7
99072,0,0,0,0,1,18
52417,0,2,0,0,0,15
19888,0,0,0,0,1,2
22177,0,3,0,1,2,4
32209,0,3,0,1,0,4
77606,0,5,1,1,0,9
28643,0,5,1,0,0,1
3419,0,1,1,1,3,7
41518,0,3,1,0,2,2
91979,0,6,0,0,0,14
43732,3,4,1,0,1,7
52832,3,4,0,0,0,15
67813,0,0,0,1,2,13
76506,0,0,1,0,3,16
72782,0,6,1,0,0,14
56769,0,3,1,0,0,6
86198,0,3,1,1,0,14
41792,0,0,1,1,0,8
64615,0,4,0,0,1,9
9512,3,6,0,0,0,10
34908,3,3,0,1,0,6
93271,0,3,1,0,0,20
24903,0,2,0,0,0,9
39315,3,0,0,1,0,9
73102,0,6,0,0,0,10
33958,0,6,1,1,0,8
1829,0,2,1,0,0,4
49901,0,5,1,1,0,5
96361,0,1,0,1,3,1
78087,0,1,0,0,1,4
39624,0,2,0,1,3,8
15089,1,0,1,0,1,3
31520,3,0,0,0,2,7
72185,3,2,1,0,0,4
60760,0,6,1,0,1,10
46150,0,1,1,0,0,11
41861,0,4,0,0,1,5
21796,3,5,1,0,1,5
72541,0,0,1,0,0,15
67319,3,3,0,1,0,10
80014,3,6,0,0,0,16
61540,0,1,0,1,0,12
41147,0,3,1,1,1,21
83868,0,2,1,0,0,12
75094,0,5,1,0,1,1
62409,2,2,1,0,0,16
56038,0,0,0,0,1,6
1939,0,2,1,1,1,9
50378,0,5,1,0,0,3
35137,3,1,0,0,0,3
61378,0,2,0,1,1,9
6573,0,0,1,0,1,9
45598,0,5,0,1,0,6
70315,0,5,1,0,0,11
98004,0,0,0,0,0,19
51854,0,6,0,1,0,16
11520,0,1,0,0,3,11
58551,0,3,1,1,0,20
83116,0,5,1,1,3,9
99468,0,1,0,1,1,6
4906,1,2,0,0,0,3
94169,0,0,0,0,0,5
79085,0,3,1,0,0,11
79705,3,4,0,0,0,4
60164,0,4,0,0,0,12
71498,3,3,0,0,3,18
23293,3,6,0,0,1,3
94217,3,1,1,0,0,6
28743,3,1,1,1,3,9
87346,0,2,0,1,1,17
79859,0,1,0,0,0,11
29187,3,5,1,1,0,11
48883,0,1,0,0,0,6
37587,0,4,0,1,0,17
14037,0,4,0,0,1,12
97527,0,3,1,0,0,2
96334,3,3,1,1,3,12
77954,0,3,1,1,3,7
39142,0,1,0,0,0,5
58499,0,4,0,0,0,10
54363,3,5,1,0,0,13
65033,3,0,0,0,1,5
80126,3,6,1,0,1,1
96877,0,5,0,1,0,8
8607,0,3,1,0,0,7
54998,0,1,1,1,1,17
35833,1,2,1,0,0,2
59783,0,0,1,0,0,3
54193,0,1,1,0,0,7
31473,0,3,0,1,2,16
37802,0,1,0,1,0,3
2948,3,6,1,1,0,9
12439,0,3,0,0,1,11
55273,0,4,0,0,0,6
42835,1,5,0,1,3,9
48669,0,5,0,0,1,11
26720,0,1,1,1,2,8
45930,0,1,1,1,2,9
30963,0,4,0,1,0,3
33526,0,5,1,0,0,4
19876,0,3,0,0,0,15
23758,0,1,0,1,0,9
83862,3,5,1,0,1,11
72186,0,6,1,1,2,4
83429,3,6,1,1,0,6
33037,1,2,1,0,2,10
45728,0,6,0,1,0,10
17084,0,4,0,1,0,8
55957,3,3,1,1,0,16
21491,1,6,0,1,0,11
84759,3,2,1,0,3,4
45172,1,0,0,0,0,9
46457,3,1,0,0,0,1
24762,0,3,0,1,0,15
54160,0,3,1,0,0,9
62710,3,5,1,0,0,4
78021,0,0,1,1,0,2
36646,0,1,1,0,0,11
42237,0,4,0,0,0,5
29219,0,0,0,0,0,6
87671,0,3,1,1,0,13
76972,0,2,0,0,1,6
58203,1,2,1,0,1,18
41847,0,2,1,0,3,16
82144,3,5,0,0,0,7
63621,0,5,0,0,0,16
38790,0,0,1,0,0,10
10813,3,2,1,1,0,5
14104,0,0,0,0,2,14
50838,0,5,1,1,0,6
53556,0,3,1,0,0,14
46607,3,2,1,1,0,5
72610,3,0,1,0,0,7
34058,0,1,0,0,0,3
47425,0,5,0,0,0,10
54213,0,5,0,1,0,5
71629,3,3,1,0,0,7
55927,0,0,0,0,0,7
86911,0,2,1,1,1,6
81152,3,5,0,1,3,8
11353,0,3,0,0,2,7
58610,1,4,0,0,1,15
30417,0,3,0,1,3,8
27212,0,6,1,1,0,15
78347,0,1,0,0,0,10
11843,0,2,1,1,0,10
33123,0,1,1,0,0,11
47056,0,3,0,0,1,18
66921,0,6,1,0,0,14
64453,0,5,0,0,1,11
10011,0,3,1,0,0,9
85613,0,4,1,0,1,10
87017,0,3,0,0,0,13
43290,3,5,1,0,0,11
25700,0,3,0,1,0,6
90249,0,4,0,0,2,3
7597,3,5,0,1,1,3
90289,0,4,1,1,1,11
12677,0,1,0,1,0,11
30647,0,2,0,0,0,8
28989,0,2,1,1,0,3
28176,0,0,0,0,3,5
29948,0,0,0,1,2,9
96477,0,0,0,0,0,13
30912,0,4,1,1,1,10
30097,0,1,1,0,3,8
12113,0,3,0,1,0,6
11704,0,6,0,0,0,12
16412,3,1,0,0,0,17
32427,0,1,1,0,0,7
39869,1,3,1,1,3,12
95062,1,3,1,1,0,3
75021,0,1,1,1,1,17
87866,0,4,1,0,0,12
22014,0,6,0,1,1,12
6450,0,2,1,0,0,14
21206,0,0,0,1,0,9
79643,0,6,0,1,3,9
46775,0,2,1,0,0,9
59155,0,6,1,1,0,13
34841,3,4,1,0,0,15
15353,1,6,0,0,2,6
42953,0,2,0,1,0,14
44258,0,0,1,0,1,9
91478,0,6,0,0,0,9
28344,0,5,1,1,3,18
23968,0,4,0,0,3,8
51899,3,0,0,0,0,8
78875,0,5,0,0,2,6
17511,0,4,1,0,1,19
28602,0,2,0,0,0,11
55807,0,6,1,0,0,4
60972,0,3,1,0,3,7
69765,0,2,0,0,3,3
77668,0,0,1,0,1,6
53057,0,4,0,1,1,11
71420,3,4,1,0,0,6
27994,0,5,1,0,0,19
62466,3,5,1,0,0,11
82537,3,0,1,1,2,11
32508,3,6,1,1,1,12
35628,0,1,1,1,3,10
67661,0,5,1,1,2,1
14911,0,4,1,0,1,10
67101,0,6,1,1,0,13
35554,0,4,0,1,0,10
24213,0,1,1,1,1,14
57470,0,0,1,0,1,8
69459,3,1,0,1,2,5
62976,0,4,1,0,0,8
8978,1,5,1,1,0,8
95768,0,2,0,1,1,2
47637,0,6,1,1,0,3
4723,0,6,0,0,0,1
37814,3,2,1,0,1,13
88602,0,6,1,0,0,14
6246,0,3,1,0,0,6
81325,0,5,1,0,3,18
11785,0,0,1,0,0,10
6172,3,4,0,0,0,11
22728,0,1,0,0,0,10
17050,0,0,0,0,0,6
8546,0,2,1,1,0,9
583,3,0,1,0,3,6
27208,0,2,0,0,0,15
55183,0,5,0,0,0,16
61676,0,2,0,1,0,9
56392,0,5,1,1,1,9
3591,1,1,1,0,2,13
21875,0,2,1,0,0,8
3439,0,4,0,1,1,6
24988,3,1,1,1,0,16
44241,0,5,0,0,2,13
14938,0,0,1,1,3,6
94367,3,4,1,1,1,8
9004,0,1,0,0,3,12
43627,0,5,1,1,2,9
61996,0,6,1,1,0,9
63295,0,6,0,0,0,14
60203,0,5,0,0,3,12
70533,0,0,1,0,3,11
76692,0,0,1,1,1,5
66263,0,5,1,0,0,2
58214,0,0,0,0,0,5
59952,3,6,0,1,0,3
15638,0,4,1,0,0,5
61107,0,4,0,0,0,6
65219,0,2,0,0,3,7
18182,0,3,1,1,0,14
69795,0,6,0,0,0,4
19457,0,2,1,0,0,9
11547,0,4,1,0,0,15
21985,0,3,1,0,0,12
33957,0,2,0,1,3,1
50721,3,2,1,1,1,10
88877,0,3,1,0,0,5
70066,0,4,0,1,0,16
78720,3,4,1,1,1,12
80424,0,0,0,0,0,19
66698,0,2,1,1,0,6
2687,0,4,0,1,2,10
82971,0,2,1,0,2,10
69582,0,0,1,0,0,1
35946,0,6,1,1,1,13
12956,1,2,0,1,0,7
18135,3,2,0,1,1,14
42964,0,2,0,1,1,3
45441,0,3,0,0,3,13
83513,1,1,1,0,3,8
8897,0,4,0,1,0,11
79153,1,6,0,0,0,8
77802,0,2,0,1,0,5
44729,0,3,1,1,0,3
19766,0,1,0,0,1,5
74875,0,0,0,0,0,7
21010,3,5,0,0,0,7
68426,3,4,0,1,2,2
69954,3,4,1,1,0,6
22694,0,6,0,0,1,15
76768,0,5,1,1,0,7
45530,3,2,0,0,1,8
32004,3,4,0,0,0,14
93902,3,6,1,0,0,15
34446,3,1,0,1,0,13
95977,0,6,0,1,0,10
84500,0,4,1,0,0,11
82245,0,5,0,1,0,3
28069,1,5,1,0,0,8
92408,0,1,0,1,2,11
16418,0,5,1,1,0,6
54313,0,6,0,0,1,8
42412,3,1,1,0,0,9
51578,0,3,1,0,0,17
74664,3,2,0,0,0,9
84751,3,6,1,1,2,11
54442,0,4,0,0,0,8
69359,0,4,0,1,2,14
21219,0,3,0,0,2,4
89793,0,6,1,1,0,6
46832,3,4,1,0,3,6
78872,1,3,0,0,1,5
86265,3,5,0,0,3,8
26145,0,4,1,0,1,13
7126,0,1,0,1,1,10
88984,0,5,1,0,3,6
38430,0,0,0,1,0,14
80794,0,0,1,0,1,10
29093,0,1,1,1,0,17
10424,0,2,0,0,0,4
99510,0,4,0,1,1,9
40016,0,5,1,1,0,6
85947,0,5,1,0,0,11
12507,3,4,1,1,3,6
53088,0,1,1,0,1,2
73817,0,3,1,0,0,20
35231,0,5,1,1,1,7
91834,0,3,1,0,0,11
29821,0,1,0,0,0,3
27624,0,3,0,0,1,5
80666,3,1,0,0,1,5
63556,0,3,0,0,0,6
6549,0,2,1,0,0,18
4924,3,1,0,1,0,8
35760,0,2,0,1,0,12
25988,3,4,0,0,0,9
89429,0,0,0,0,2,12
97293,3,0,1,1,0,15
5175,0,5,1,0,1,7
21572,2,4,1,1,1,6
3382,0,3,1,1,2,8
99677,0,0,0,1,2,5
22349,3,3,1,0,0,3
92556,0,3,1,1,1,10
69525,0,4,0,1,2,6
48783,0,5,0,1,3,9
20902,0,2,0,0,0,9
95790,2,4,1,0,0,10
43915,0,6,1,0,0,5
1757,0,2,0,1,0,15
46809,0,0,1,1,1,10
65832,0,6,0,0,3,5
59100,0,3,0,0,0,13
71240,0,1,0,0,1,14
44266,0,4,1,0,0,3
29499,3,1,0,1,1,6
7130,3,5,1,0,3,8
40235,3,5,1,1,2,9
45105,0,5,1,1,0,14
52783,3,6,0,1,3,13
69039,0,2,0,0,0,11
35364,0,0,0,0,2,12
60371,0,6,1,1,0,2
75908,0,6,1,0,3,17
15648,3,2,1,1,0,6
16349,0,5,1,1,0,12
33522,0,1,0,1,1,11
61040,0,0,1,1,1,6
44911,3,1,0,1,1,7
49186,0,0,1,0,3,4
57101,0,0,1,0,1,17
41261,3,2,0,0,1,8
40395,0,5,1,1,1,6
91393,0,1,1,1,0,12
64803,3,1,0,0,0,9
77407,3,4,1,0,0,4
89504,0,0,0,1,0,18
11942,0,0,1,1,2,13
36722,0,4,0,1,0,1
22466,0,0,1,1,0,10
89187,0,5,1,1,1,14
3529,3,0,1,0,0,14
25457,3,0,1,1,0,6
97067,3,5,0,1,3,9
8922,1,3,1,0,2,13
70978,0,4,1,1,0,6
51804,3,2,1,1,1,12
27007,0,0,0,0,0,10
82768,0,3,1,1,2,14
65827,0,1,1,1,0,15
23133,3,0,1,0,0,6
16279,3,4,0,0,0,3
84101,3,3,0,1,1,11
21275,0,5,0,0,1,5
59867,0,5,0,0,0,14
60193,0,3,0,1,0,6
79991,0,4,0,0,0,13
79700,0,3,1,0,2,12
18539,0,5,1,1,0,18
40206,0,4,0,0,0,9
51010,0,1,1,0,1,11
38678,0,4,1,1,0,10
6243,3,1,1,0,3,10
92393,0,5,1,0,2,6
4347,0,6,1,1,0,13
44290,0,1,1,1,0,9
10259,0,3,0,1,0,5
23620,0,0,0,1,0,12
77371,0,3,0,0,1,7
16892,0,1,0,0,1,6
97552,0,1,0,0,0,5
66710,3,1,0,0,3,3
22720,0,5,1,1,0,13
6116,0,3,0,0,0,15
89212,0,5,0,1,1,6
51284,0,1,1,1,1,12
14533,0,3,1,1,0,16
54135,0,6,0,0,1,21
69480,1,2,0,0,1,2
86201,0,3,1,0,0,7
8129,0,6,0,0,1,9
14009,3,0,0,0,0,4
95666,3,5,0,0,0,7
91369,0,6,0,0,1,9
23334,0,3,0,0,0,15
8417,3,0,0,1,0,6
30760,0,5,1,1,1,4
29163,1,2,0,1,2,11
61986,0,4,0,1,1,3
72716,0,1,0,1,3,19
37675,0,2,1,1,0,8
6404,0,5,0,1,3,10
87875,0,6,0,0,2,3
80560,0,6,1,1,0,10
39600,0,4,1,0,3,10
42167,0,0,1,1,0,12
20641,0,6,0,1,3,13
90706,0,3,0,0,2,11
32236,3,3,1,0,0,13
63264,0,4,1,0,0,24
27884,0,0,1,0,0,14
50596,1,3,1,0,0,10
84145,0,6,0,0,1,13
81390,0,5,0,1,0,13
4624,3,6,0,0,0,12
74871,3,0,1,0,0,6
5718,0,5,1,1,1,7
10811,0,1,1,1,0,1
40858,3,0,1,0,2,4
60805,3,1,0,1,0,6
40496,0,2,1,1,3,4
35781,1,6,0,1,0,3
62601,3,3,1,0,0,11
8543,0,3,1,0,0,4
3295,0,5,1,0,3,1
55409,0,0,1,0,0,10
70123,1,3,1,1,1,14
86159,0,3,0,0,2,6
39505,0,1,1,1,1,10
74313,0,3,0,0,3,7
51677,0,3,0,0,0,3
28214,0,6,0,0,0,1
87071,0,0,1,1,3,15
85681,0,1,1,1,0,14
19025,3,4,0,1,0,7
77952,0,3,1,1,0,11
47462,3,6,0,1,0,7
59672,0,4,1,1,0,6
79045,3,4,1,1,0,7
7758,0,6,0,0,1,12
23545,3,1,1,0,0,5
27333,0,0,1,1,0,18
55850,0,5,1,0,1,7
66207,0,0,1,0,0,5
57623,0,4,1,1,0,5
71080,0,3,1,1,3,9
48094,3,1,0,1,3,5
15683,0,4,0,0,3,8
97710,0,1,0,1,0,6
908,0,1,0,1,0,18
81287,0,5,1,1,0,11
93252,0,0,1,1,0,12
10825,0,5,0,1,1,17
22104,0,4,1,0,0,3
16238,0,6,1,0,0,7
29250,0,5,0,1,0,13
35745,0,1,1,0,1,16
26207,0,4,0,1,1,9
87106,0,5,1,0,0,5
43533,3,5,1,0,0,5
16007,3,2,1,0,0,11
18600,0,3,1,1,1,17
66988,0,6,0,0,0,13
63881,0,5,0,0,1,13
68860,3,0,0,1,1,3
37265,3,2,1,1,1,10
19277,3,4,0,0,0,1
82006,0,2,1,0,1,11
34165,0,6,1,1,1,9
72866,0,4,0,0,2,6
38095,3,3,1,0,1,4
95517,0,3,1,0,0,5
46156,3,2,1,0,0,3
94893,3,5,1,0,1,14
53518,0,2,0,1,0,9
22502,0,1,0,1,1,9
28404,3,3,0,0,3,6
97390,3,3,0,0,1,6
14477,0,3,0,1,0,7
31894,0,1,0,1,1,3
49947,0,1,0,0,1,5
16557,0,0,1,1,2,5
29221,0,0,1,0,0,5
38992,0,3,1,0,3,8
96646,3,6,0,1,3,4
28806,0,0,0,0,1,13
58794,0,2,1,1,0,6
11237,0,5,0,1,0,16
57569,0,6,0,0,1,2
91586,0,4,0,0,0,11
40507,0,5,1,1,0,15
20241,0,2,0,1,0,11
92568,0,3,1,0,1,4
99799,0,4,1,0,0,8
94081,1,6,1,1,1,13
53324,0,4,1,0,2,10
1325,3,0,1,1,0,5
59523,0,4,0,0,0,14
209,0,5,0,0,1,13
90788,0,6,0,1,0,11
77016,0,3,0,0,2,10
8334,0,5,1,1,0,8
81321,0,1,1,1,0,2
59591,3,1,1,1,0,3
58819,0,4,0,0,1,4
5726,0,6,0,0,0,5
31329,0,5,0,0,1,6
13681,0,6,0,0,1,16
91543,3,3,0,0,0,12
55797,3,4,0,0,3,2
12701,0,2,1,0,0,13
19866,0,2,0,1,0,11
99976,0,3,0,1,2,5
12414,0,1,0,1,0,11
35839,0,0,0,1,0,11
27139,0,3,1,1,0,11
71795,0,2,1,0,0,6
